instruction,response,source
"“해 질 무렵, 비에 젖은 공원 벤치에 앉아 있는 노인을 바라보며, 그가 품고 있는 지난 세월의 기억과 현재의 고요함이 교차하는 순간을 포착하는 시.”가 불러일으키는 다섯 감각(시각, 청각, 후각, 촉각, 미각)을 한 줄씩 다른 이미지로 묘사하는 시를 써 보세요.","1. 잔잔한 빗물에 더께진 노란 가로등 빛이 벤치 옆 풀잎마다 흘러내리고,  
2. 축축한 흙길 위로 발끝을 스치는 작은 빗소리에 세월이 조용히 밟힌다,  
3. 젖은 바람 속에서 이끼 내음과 흙 냄새가 푸르게 스며들고,  
4. 주름진 손등에 닿는 벤치의 차가움이 오래된 기억처럼 천천히 스며오며,  
5. 빗물 한 방울 혀끝에 머금으니, 그 씁쓸함과 달콤함이 뒤섞인 노을의 맛.",poem
"“타국의 새벽길을 걷다가 우연히 들려오는 고향 언어 한마디에 마음이 일렁이고, 그 순간 떠오르는 추억과 소속감에 대한 감정을 담아내는 시.”와 3개의 단어(무작위로: 예술, 바람, 기억)를 섞어 콜라주처럼 산문-시 하이브리드로 작성하세요.","어느 먼 나라의 새벽,  
익숙치 않은 바람이 내 맨살을 쓰다듬는다.  
골목들은 낮선 예술의 조각처럼 흩어져 있고,  
나는 조용히 걷는다.  
그때, 누군가의 가벼운 대화가 귓가에 스민다—  
고향의 언어, 소리의 물결.  
흩어졌던 기억들이 문득 나를 향해 달려든다.  
엄마의 투박한 손, 친구와 나누던 밤길,  
시골집 마당 끝에서 먹던 달콤했던 포도 냄새까지  
짧은 한마디, 오래 묵은 소속감이 찬란하게 흔들린다.

예술은 순간에서 태어난다.  
이국의 새벽 공기 속,  
무심히 날아드는 ‘안녕하세요’—  
나는 갑자기, 나 자신에 가장 가까워진다.  
바람은 고향의 온기로 바뀌고,  
그 위에 기억들은 조용히 내려앉는다.  
나는 이방인이면서 동시에 내 뿌리, 내 집에 있다.  
그 한마디에서 시작된 시,  
소리지어 말하지 않아도  
내 안에서 끊임없이 맴도는 무언의 음악.",poem
"“오래된 골목의 작은 카페 창가에 앉아, 지나가는 익명의 사람들을 바라보며 그들 각자의 이야기를 상상하고, 도시 속에서 서로 스치듯 존재하는 인간들의 외로움과 연결의 가능성을 그려내는 시”를 하이쿠(5-7-5) 형식으로, 중간 길이(8행) 분량으로 지어 보세요. 운율이나 구조는 자유롭게 선택하시면 됩니다.","창가에 앉아  
오래된 골목 밖을  
조용히 본다  

지나가는 발  
서로 다른 하루들  
비가 스민다  

외로운 어깨  
어딘가 닿을 듯해  
숨을 섞는다",poem
"“빗방울이 유리창을 두드리는 밤, 각기 다른 공간에서 같은 소리를 듣는 사람들이 서로 모르게 연결되는 순간을 그리는 시”와 3개의 단어(무작위로: 예술, 바람, 기억)를 섞어 콜라주처럼 산문-시 하이브리드로 작성하세요.","빗방울이 유리창을 두드린다.  
내 손끝에 맺힌 작은 진동이 공간을 가로질러,  
보이지 않는 바람에 실려간다.  
이 밤,  
다른 누군가는 같은 소리에 귀 기울인다.  
아마도 그들의 방도, 나의 방처럼  
희미한 불빛 아래 침묵을 품고 있을 것이다.

예술이란,  
이런 밤에 서로 모르면서도 동시에 같은 소리를 듣는 것.  
빗방울, 바람, 기억.  
세상의 모든 우연들이 교차하는 지점.  
창 너머 어둠을 바라보다  
옛사랑의 목소리가 언뜻 스친다—  
기억의 유리창에도 낙숫물이 흐르고  
바람은 그 흔적을 따라간다.

아득한 공간에 스며드는 물소리.  
나는 여기, 누군가는 저기,  
하지만 우리 모두  
서로 모르게  
연결된다.  
예술이란, 이 연결의 이름.  
빗방울 소리가 말을 걸면  
나의 답장은 바람을 타고—  
이 밤,  
우리는 이렇게  
기억 속 어딘가서  
모른 척 이어진다.",poem
"백석의 시집을 읽고 영감을 받은 듯, “고향을 떠난 이가 도시에 적응해가며 새로운 가족과 공동체를 만들어가는 과정을 사계절의 변화에 빗대어 그린 시”를 경쾌한 어조로 시를 써 보세요.","봄, 도시의 씨앗 하나

구부정한 역 구석에  
나, 고향을 놓고  
주머니에 주먹을 껴 쥔 채  
두근두근, 도시로 싹이 돋았다

봄볕 아래  
첫 월세방 창문을 열면서  
모르는 냄새, 낯선 거리,  
그래도 웃음 크게 터뜨린다  
“나는 하루치를 심고, 저녁을 거둔다!”

여름, 빛의 번성

어쩌면 이 불빛들이  
새로운 가족일지 모른다  
슈퍼 아주머니, 설렁탕집 사장님,  
함께 쓰는 빨래방 사람들  
땀방울과 이름이 섞여  
한여름 잎처럼 서로 얽힌다

가을, 기쁨의 수확

밤볕 내리는 골목에서  
우린 자주 고구마를 나눠 먹고  
안부를 묻고, 어깨를 두드린다  
고향 소식은 멀리서 들려오지만  
내 마음엔 색색의 단풍이 들어  
“여기가 내 터전이야!” 웃는다

겨울, 푸근한 털실 모양

바람이 콧잔등을 쳐도  
아랫집 강아지와 윗집 할머니,  
밥상을 펴 서로를 불러  
함께 뜨끈한 국물을 나눈다  
고향의 냄새 대신,  
이젠 도시의 온기로  
새로운 가족을 꼭 끌어안는다

사계절 한 바퀴  
나는 도시에 뿌리 내린 씨앗  
아직도 때때로 고향이 아른거리지만  
이 곳엔 웃음, 노래, 이름  
길게 드리운 우리들의 계절이 있다",poem
"“도서관 창가에 앉아 밖으로 내리는 눈을 바라보며, 책장 너머로 스며드는 외로운 겨울 오후의 정적과 책 속 인물의 삶이 교차하며 위로와 공감을 발견하는 시.”를 꿈에서 본 장면처럼 묘사하는 짧은 꿈 일기 형식의 시를 작성하세요.","나는 꿈에서  
도서관 창가에 앉아 있었지  
창밖으로 하얀 눈이  
소리 없이 내려  
모든 소음을 조용히 덮고 있었어  

책장 속 문장들이  
하나둘 빛이 되어  
내 옆에 쌓이는 겨울 오후  
외로움은 투명하게 벽에 기대고  
나는 책 속 다른 누군가의  
숨결 틈으로 스며들었어  

눈 내림과 함께  
조금씩 나를 감싸는 온기  
꿈이라는 감각 너머로  
낯선 이름의 슬픔들도  
내 손끝을 잡고  
조용히  
나를 위로했지",poem
"“비극적 삶을 초극하려는 애절한 혈육의 정”를 하이쿠(5-7-5) 형식으로, 중간 길이(8행) 분량으로 지어 보세요. 운율이나 구조는 자유롭게 선택하시면 됩니다.","슬픔의 강물  
피 흐르는 저녁에  
손을 잡았네  

떨어진 꽃잎  
몸부림치는 마음  
지울 수 없어  

끝없는 어둠  
피어나는 희망조차  
피를 적신다",poem
"“과거와 현재가 교차하는 어느 오래된 골목에서, 잊힌 기억들이 다시 깨어나는 순간을 그리는 시”라는 제목으로 독자가 클릭하고 싶어지는 문구 1행 후, 강렬한 3행 시를 덧붙이세요.","**오래된 골목 끝에서, 당신의 잊었던 이야기가 다시 시작된다.**

기억의 먼지가 가만히 내려앉는 밤,  
붉은 벽돌 틈새로 스미는 옛사랑의 숨결,  
지금, 나는 그때의 나를 마주친다.",poem
"“도시의 아침 출근길, 무표정하게 스쳐 지나가는 사람들의 발끝과 그 그림자들을 따라가며, 각자의 이면에 숨겨진 하루의 시작과 작은 소망을 상상하는 시.”를 주제로 사회·정치적 메시지를 담아 풍자하거나 비판하는 시를 써 보세요.","도시의 아침, 출근 7시 59분  
넘실대는 먼지 가득한 곡선 위에  
검은 신발, 회색 구두, 낡은 운동화  
종알종알 신문을 속삭이는 발끝들

어깨를 맞댄 무표정이 사방에 널려  
때맞춰 구르는 계절과 소망들  
누군가는 대출 이자 너머  
누군가는 불합격 통지 뒤편  
정해진 시간 표시등 아래  
오늘도 사표 대신 통근카드를 찍는다

길어진 그림자, 간신히 들뜨는 하루  
신문표와 휴대폰 화면마다  
“성실이 승리한다”는 구호  
그리고 출입구마다 단속하는  
마음속 작은 질문들  
‘나는 왜 이 길을 걷는 걸까?’

거리마다 쏟아지는 정책과 연설들  
약속처럼 반복되는 부지런함  
누구의 안녕을 위한 질문인가  
방송에서는 ‘성장’, ‘경쟁’, ‘효율’  
그러나 잠시 시선 내리면,  
빗살무늬 그림자 위에서 움츠린 소망 하나

정장의 검은 발끝은   
흙 묻은 구두를 흘깃 쳐다보고  
자취방 아침달걀의 노란 단면처럼  
누구나 속으로는 꿈틀거리는  
잠 못 든 작은 희망을 감추지만  
도시는 무표정하게 스쳐간다

길 위에 남은, 서로의 속사정  
그 누구도 묻지 않는 인사처럼  
오늘도 반복되는 기계음 아래  
잠시 머문 햇살,  
의미 없는 출근을 의미하게 만드는  
작은 소망 하나, 비틀거리다—  
사라진다, 또 사라진다.",poem
"“오래된 우체통 속에서 발견한 편지를 통해 과거와 현재가 교차하며, 잊힌 약속과 여전한 그리움을 되새기는 시.”를 꿈에서 본 장면처럼 묘사하는 짧은 꿈 일기 형식의 시를 작성하세요.","오래된 우체통이  
안개 속에서 떠오른다  
녹슨 입구를 열면  
빛바랜 편지가 내 손에 떨어진다

편지를 펼치면  
옛 골목이 꿈결처럼 번진다  
어린 내가  
너를 기다리던 오후의 냄새  
마른 꽃잎 몇 장이  
손끝에 착 감긴다

네 이름을 부르려다  
입이 모래처럼 마르고  
우체통 속으로 사라져간  
목소리만 남는다

잊힌 약속이  
하얗게 맴도는 새벽  
나는 여전히  
편지 속 그 자리에 앉아  
너를 기다리고 있었다",poem
"“어둠이 내린 공항에서 각자의 사연을 안고 떠나는 이들의 뒷모습을 바라보며, 이별과 새로운 시작의 교차점에서 느끼는 감정에 대한 시”와 연결된 오브제 하나(예: 오래된 나침반, 깨진 유리잔)가 화자 되어 1인칭로 독백하는 시를 써 보세요.","나는 오래된 나침반이다.

검은 밤의 공항,
출발과 도착이 교차하는
이 유리문 너머에 쏟아지는
어둠 속 찬란한 네온이,  
내 몸을 흠뻑 적신다.

얼마나 많은 손이,    
긴장한 손끝이,
나를 흔들며 방황했는지—
이별 앞에,   
낯선 도시의 불빛을 떠올리며
나는 침묵 속에서 떨렸다.

스치는 인파 속,
누구는 울고 누구는 웃는
그 짧은 시간에
나는 그저, 방향을 가리키려 애썼다.
목적지가 담긴 옛 지도처럼
희미한 바늘 끝으로  
떨리는 마음을 누군가의 손에 얹어주었다.

떠나가는 뒷모습엔
비밀이 달라붙고,
돌아오는 뒷모습엔
작은 빛이 움튼다.
나는, 내 생을 걸고 지켜본다.
반드시 도착하리란 믿음,   
아니면 추억을 향한 망설임.

오늘도 한 명,
등을 돌려 나를 주머니에 넣고
다른 하늘로 걸어간다.
나는 거기에 머물지 못한다.
언젠가 돌아오는 길목,
혹은 영영 잃어버리는 골목,
바람 속에서 내 바늘이
허공을 좇는다.

밤이 끝나면 나도 잠시 잠든다.
다시 누군가 손을 내밀 때까지,
늘 떠남과 만남 사이,    
작고 낡은 나침반으로—  
나는 그들의 망설임을 비춘다.",poem
"“새벽녘 비 내리는 정류장에서 우연히 만난 두 사람이 잠시 우산을 나누며 서로의 삶을 짐작하고, 이른 아침 첫 차가 올 때까지 공유하는 고요한 동행의 순간을 그려내는 시.”를 자유시 형식으로, 중간 길이(8행) 분량으로 지어 보세요. 운율이나 구조는 자유롭게 선택하시면 됩니다.","비 내리는 새벽 정류장  
적막 위에 퍼붓는 빗소리  
가느다란 우산 끝에 맺힌 눈빛,  
나는 당신의 어제를 묻고  
당신은 내 오늘을 짐작한다  

땅 위에 고요히 번지는 작은 온기  
첫 차가 어둠을 헤치고 올 때까지  
우리, 서로의 어깨를 잠시 맡긴다",poem
"“빗소리와 도시의 소음을 교차시키며, 그 속에서 잊혀진 누군가에 대한 기억이 점점 선명해지는 심리적 흐름을 따라가는 시.”를 중심으로 첫 행에서 큰 감정을 던지고, 마지막 행에서 반전시키는 경쾌한 스타일의 단편시를 써 보세요.","너무 그리워,  
창을 타고 내리는 빗소리,  
골목 어귀 택시 클랙슨  
분주한 카페의 웃음소리까지  
모두 네 목소리처럼 들렸는데—

아, 아니네.  
배달 온 치킨이었지.",poem
“이별 후에도 마음속에 남아 흐드러지게 피어나는 꽃의 기억”를 주제로 사회·정치적 메시지를 담아 풍자하거나 비판하는 시를 써 보세요.,"꽃비의 계절에 –  
이별의 그림자 아래

꽃잎은 다시 피어나네  
기억의 정원 한켠, 잊힌 약속 위에  
우리의 사랑은 시들었지만  
그 광경 위, 민망한 축제처럼  
허울뿐인 회한이 흐드러져

거리마다 흩날리는 저 꽃잎들  
변명과 책임, 한때의 다짐들  
끝내 바람에 쓸려가며  
누군가는 다시 핑계로 삼고  
누군가는 그 앞에 무릎 꿇고

사람들은 물어  
“남은 것은 무엇이냐?”  
쥐고 있던 손아귀엔  
진실 없는 꽃잎만 가득  
권력의 빛은 져도  
기억엔 무성한 허상뿐

이별이란,  
끝맺음이 아니었다  
시들지 않는 거짓의 꽃  
벚꽃놀이 뒤에 남겨진  
침묵과 분노와 슬픔의 쓰레기

부서지는 꽃잎 아래  
우리는 또다시 허망한 봄을 본다  
흐드러지게 피어난 기억의 무덤 위  
새로운 거짓이 씨앗을 틔운다",poem
"“도시의 소음과 혼잡함 속에서도 각자의 자리에서 조용히 피어나는 작은 꿈과 희망들을 포착하는 시—분주함에 묻힌 평범한 이들의 내면 풍경을 섬세하게 그려냄.”를 주제로 짧은 이야기 2문장(서사) 후, 그 이야기를 압축한 4행 시로 마무리하세요.","회사로 향하는 지하철 안, 사람들은 저마다의 생각에 잠겨 창밖 어깨 너머로 흘러가는 회색 아침을 바라본다. 그 속에서 한 소녀는 두 손을 꼭 쥔 채, 자신의 작은 소망을 속삭인다.

소음과 혼잡 사이  
숨죽인 나의 꿈  
무심한 하루 아래  
살며시 피어난다",poem
