instruction,gold,source,category,response
"프로세스(process)에 대한 설명으로 틀린 것은?
1. 실행중인 프로그램이다.
2. 프로시저가 활동 중인 것을 의미한다.
3. 비동기적 행위를 일으키는 주체이다.
4. 디스크 내에 파일 형태로 보관되어 있는 프로그램을 의미한다.

주어진 문제를 풀고 \boxed{N} 형태로 정답을 반환하세요.",4,KMMLU-Train,Computer Science,"필요한 정보:
- 프로세스(process)란, 실행 중인 프로그램을 의미한다.
- 프로그램이 메모리에 적재되어 CPU의 제어를 받아 실행되는 상태가 프로세스이다.
- 프로시저와 프로세스는 다르며, 프로시저는 단순히 코드의 집합(함수)이다.
- 비동기적 행위, 즉 여러 작업이 독립적으로 수행될 수 있게 하는 것이 프로세스의 역할 중 하나이다.
- 디스크에 저장되어 있는 파일(즉, 실행될 수 있는 상태의 프로그램)은 '프로그램'이라고 하며, 실행 중일 때 '프로세스'라고 부른다.

선택지에 대한 설명:
1. 실행중인 프로그램이다. → 올바른 설명이다.
2. 프로시저가 활동 중인 것을 의미한다. → 프로시저는 함수(코드블록)로, 프로세스와는 다르다. 틀린 설명이다.
3. 비동기적 행위를 일으키는 주체이다. → 맞는 설명이다.
4. 디스크 내에 파일 형태로 보관되어 있는 프로그램을 의미한다. → 이 설명은 '프로그램'이지 '프로세스'가 아니다. 틀린 설명이다.

틀린 설명은 2번과 4번이지만, 더 명확하게 '프로세스'가 아닌 것은 4번이다.

정답:
\boxed{4}"
"CRT의 색깔을 구성하는 R.G.B의 점과 점사이의 거리를 말하는 것으로, CRT의 등급을 결정하는 주요한 요인이 되는 것은?
1. Dot Pitch
2. Convergence
3. Magnet
4. 전자총

주어진 문제를 풀고 \boxed{N} 형태로 정답을 반환하세요.",1,KMMLU-Train,Computer Science,"필요한 정보:
CRT(음극선관) 모니터에서 화면의 색은 RGB(Red, Green, Blue)의 점들이 모여서 생성됩니다. 화면의 선명도와 해상도는 이 점들(픽셀, 또는 점) 사이의 간격에 따라 달라지며, 이 거리가 가까울수록 더 선명한 화질을 구현할 수 있습니다. CRT 모니터에서 이 ""점과 점 사이의 거리""를 나타내는 용어는 무엇일까요?

설명:
1. Dot Pitch(도트 피치): CRT 화면의 RGB 점들과 그 옆 점들 사이의 거리로, 이 수치가 작을수록 해상도가 높아지고 더 선명한 화면을 제공합니다. CRT의 등급을 결정하는 중요한 요소입니다.
2. Convergence(콘버전스): CRT의 Red, Green, Blue 전자 빔이 정확하게 하나의 점에서 만나도록 조정하는 성능을 의미합니다.
3. Magnet(자석): CRT 내부에서 전자빔을 조절하거나 편향시키기 위한 부품이지만, 점과 점 사이의 거리와 관련은 없습니다.
4. 전자총(전자건): CRT 내부에서 전자를 쏘아 화면을 형성하는 장치이지만, 점과 점 사이의 거리를 뜻하지 않습니다.

정답:
CRT의 RGB 점과 점 사이의 거리를 나타내며, CRT의 등급을 결정하는 요인은 Dot Pitch입니다.

정답: \boxed{1}"
"어두운 상태에서 우리 눈의 간상체가 지각할 수 있는 색은?
1. 황색
2. 회색
3. 청색
4. 적색

주어진 문제를 풀고 \boxed{N} 형태로 정답을 반환하세요.",2,KMMLU-Train,Computer Science,"문제를 해결하기 위해 필요한 정보:
- 인간의 망막에는 간상체(rod cell)와 원추세포(cone cell)라는 두 종류의 광수용체가 있습니다.
- 간상체는 주로 빛이 약한 어두운 환경에서 작동하며, 색상을 구별하는 능력이 떨어집니다.
- 간상체는 밝기(명암)를 감지하고, 주로 회색조 이미지를 제공합니다.
- 원추세포는 명암이 충분할 때 색을 감지하여 분별합니다.

적용 설명:
- 어두운 상태에서는 간상체가 주로 작동하므로, 색을 구별할 수 없고 다양한 색이 아니라 회색(흑백)의 명암으로만 인식하게 됩니다.
- 따라서, 우리가 어두운 곳에서 보는 모든 것은 컬러가 아닌 회색조로 인식됩니다.

정답:
\boxed{2}"
"자료흐름도(DFD)에서 처리(process)를 나타내는 기호는?
1. 원
2. 사각형
3. 화살표
4. 삼각형

주어진 문제를 풀고 \boxed{N} 형태로 정답을 반환하세요.",1,KMMLU-Train,Computer Science,"문제 분석  
자료흐름도(DFD, Data Flow Diagram)는 시스템의 처리과정, 데이터 흐름, 데이터 저장소, 외부 개체 등을 도식적으로 나타내는 도구입니다. DFD에서 여러 가지 기호가 쓰이는데, 각각의 의미를 기억해야 합니다.

선택지 분석  
1. 원  
DFD에서 ""처리""를 의미하는 데 사용됩니다. 주로 process, 즉 데이터의 입력을 받아 새로운 출력을 만들어내는 기능적 요소를 표시합니다. 원 또는 둥근 사각형(오벌)로 표현되는 것이 일반적입니다.
  
2. 사각형  
사각형은 외부개체(External Entity), 즉 시스템 경계 밖에서 데이터를 주고받는 개체를 표현하는데 사용합니다. ""처리""가 해당되지 않습니다.
  
3. 화살표  
화살표는 데이터의 이동, 즉 데이터 흐름(Data Flow)을 표시합니다. 과정(process) 그 자체를 나타내지 않습니다.
  
4. 삼각형  
삼각형은 DFD의 표준기호는 아닙니다. 특수한 용도로 사용될 수 있지만, ""처리""와는 관련이 없습니다.

정답 결정  
각 기호의 의미를 분석하면, 처리(process)를 나타내는 기호는 1번 ""원""입니다.

정답  
\boxed{1}"
"정보통신회선 전용의 종류는 크게 어떻게 구분하는가?
1. 부호급전용과 전파급전용
2. 전신전용과 전화전용
3. 국내전용과 국제전용
4. 단독전용과 공동전용

주어진 문제를 풀고 \boxed{N} 형태로 정답을 반환하세요.",3,KMMLU-Train,Computer Science,"각 선택지를 하나씩 살펴보며, 어떤 것이 맞는지 확인해보겠습니다.

1. 부호급전용과 전파급전용  
- 부호급전용(符號給專)과 전파급전용(電波級專)은 정보통신회선의 분류 기준으로 사용되는 용어입니다.  
- 부호급전용: 디지털 신호(부호신호)를 전용하는 회선  
- 전파급전용: 아날로그 신호(실제 전파)를 전용하는 회선  
- 실제로 정보통신회선 전용의 대표적이고 공식적인 분류 기준입니다.

2. 전신전용과 전화전용  
- 전신(Telegraph)과 전화(Telephone)는 통신서비스의 종류에 따른 분류 방법이지만, 회선 자체의 분류는 아닙니다.  
- 물론 ""전신용 회선"", ""전화용 회선""이라고 할 수도 있지만, 회선의 전용 형태를 구분할 때 주로 이 용어를 쓰지는 않습니다.

3. 국내전용과 국제전용  
- 회선을 사용하는 지역적 범위를 기준으로 한 분류입니다.  
- 국내 회선과 국제 회선을 구분할 수는 있지만, 회선의 전용 타입(자체의 기술적, 운용 체계) 분류와는 거리가 있습니다.

4. 단독전용과 공동전용  
- 사용 주체 기준의 분류(한 사람이 단독으로 쓰는지, 여러 사람이 함께 쓰는지)일 뿐, 기술적/용도적 분류 방식으로는 적절하지 않습니다.

결론: 정보통신회선 전용의 종류로 가장 많이, 공식적으로 사용되는 분류는 부호급(디지털), 전파급(아날로그)으로 구분하는 1번입니다.

정답:  
\boxed{1}"
"색인순차 파일(Indexed Sequential Access Method file)의 인덱스에 해당하지 않는 것은?
1. master 인덱스
2. prime 인덱스
3. cylinder 인덱스
4. track 인덱스

주어진 문제를 풀고 \boxed{N} 형태로 정답을 반환하세요.",2,KMMLU-Train,Computer Science,"문제 분석  
색인순차 파일(Indexed Sequential Access Method, ISAM)은 파일의 빠른 접근을 위해 데이터 블록과 인덱스를 사용하는 파일 구조입니다. ISAM에서 사용하는 주요 인덱스 구조는 다음과 같습니다:

1. **Master index**: 최상위 인덱스로, 아래 단계의 인덱스(예: cylinder index)를 가리킵니다.
2. **Cylinder index**: 각 실린더의 시작을 가리키는 인덱스입니다.
3. **Track index**: 디스크의 트랙별로 키 값을 인덱싱합니다.

정답 도출  
위 세 가지는 실제 ISAM 구현에서 사용하는 인덱스의 명칭입니다.  
그러나 ""prime 인덱스""는 ISAM 파일 구조에서 사용되는 공식적인 인덱스 명칭이 아닙니다.  
따라서, 인덱스에 해당하지 않는 것은 2번 ""prime 인덱스""입니다.

정답  
\boxed{2}"
"Repeater에 대한 설명으로 옳지 않은 것은?
1. 전자기 또는 광학 전송 매체 상에서 신호를 수신하여 신호를 증폭한 후 다음 구간으로 재전송하는 장치를 말한다.
2. 전자기장 확산이나 케이블 손실로 인한 신호 감쇠를 보상해 주기 때문에 여러 대의 Repeater를 써서 먼 거리까지 데이터를 전달하는 것이 가능하다.
3. 근거리 통신망을 구성하는 세그먼트들을 확장하거나 서로 연결하는데 주로 사용한다.
4. 네트워크를 확장하면서 충돌 도메인을 나누어 줄 수 있는 장비가 필요한데 이럴 때 Repeater를 사용하여 충돌 도메인을 나누어 네트워크의 성능을 향상시킨다.

주어진 문제를 풀고 \boxed{N} 형태로 정답을 반환하세요.",4,KMMLU-Train,Computer Science,"문제를 하나씩 분석해 보겠습니다.

**1. 전자기 또는 광학 전송 매체 상에서 신호를 수신하여 신호를 증폭한 후 다음 구간으로 재전송하는 장치를 말한다.**  
→ 리피터(Repeater)의 기본 정의에 해당합니다.  
**올바른 설명입니다.**

**2. 전자기장 확산이나 케이블 손실로 인한 신호 감쇠를 보상해 주기 때문에 여러 대의 Repeater를 써서 먼 거리까지 데이터를 전달하는 것이 가능하다.**  
→ 신호감쇠 보상을 위해 여러 개의 리피터를 사용할 수 있습니다.  
**올바른 설명입니다.**

**3. 근거리 통신망을 구성하는 세그먼트들을 확장하거나 서로 연결하는데 주로 사용한다.**  
→ 여러 LAN 세그먼트를 물리적으로 확장하거나 연결할 때 리피터를 사용할 수 있습니다.  
**올바른 설명입니다.**

**4. 네트워크를 확장하면서 충돌 도메인을 나누어 줄 수 있는 장비가 필요한데 이럴 때 Repeater를 사용하여 충돌 도메인을 나누어 네트워크의 성능을 향상시킨다.**  
→ 리피터는 충돌 도메인(Collision Domain)을 분리하지 않습니다. 단순히 신호를 증폭하여 전달만 할 뿐, 네트워크의 논리 구조 변화(충돌 도메인 분할) 기능은 없습니다. 충돌 도메인 분할은 스위치나 브리지와 같은 장비가 담당합니다.   
**옳지 않은 설명입니다.**

----------

따라서 정답은  
\boxed{4}"
"주파수 대역폭이 fd[Hz] 이고 통신로의 채널용량이 6fd[bps]인 통신로에서 필요한 S/N비는?
1. 15
2. 31
3. 63
4. 127

주어진 문제를 풀고 \boxed{N} 형태로 정답을 반환하세요.",3,KMMLU-Train,Computer Science,"주어진 문제의 조건을 정리해 봅시다.

- 주파수 대역폭: \( fd \) [Hz]
- 채널 용량: \( 6fd \) [bps]
- 필요한 \( S/N \) (신호 대 잡음비) 값을 구하시오.

채널 용량 공식 (Shannon Capacity):

\[
C = B \log_2 (1 + \mathrm{SNR})
\]

여기서,
- \( C \) : 채널 용량 [bps]
- \( B \) : 채널 대역폭 [Hz]
- \( \mathrm{SNR} \) : 신호대 잡음비

문제 값을 공식에 대입하면,

\[
6fd = fd \log_2 (1 + \mathrm{SNR})
\]

양변을 \( fd \)로 나누면,

\[
6 = \log_2 (1 + \mathrm{SNR})
\]

양변을 밑이 2인 지수로 바꿉니다.

\[
2^6 = 1 + \mathrm{SNR}
\]
\[
64 = 1 + \mathrm{SNR}
\]
\[
\mathrm{SNR} = 64 - 1 = 63
\]

이제 선택지를 검토해봅시다.

1. 15  → 공식 대입 결과와 불일치
2. 31  → 공식 대입 결과와 불일치
3. 63  → 공식 대입 결과와 일치
4. 127 → 공식 대입 결과보다 큼

따라서 정답은

\[
\boxed{3}
\]"
"인터넷에 접속된 호스트들은 인터넷 주소에 의해서 식별되지만 실질적인 통신은 물리적인 MAC Address를 얻어야 통신이 가능하다. 이를 위해 인터넷 주소를 물리적인 MAC Address로 변경해 주는 프로토콜은?
1. IP(Internet Protocol)
2. ARP(Address Resolution Protocol)
3. DHCP(Dynamic Host Configuration Protocol)
4. RIP(Routing Information Protocol)

주어진 문제를 풀고 \boxed{N} 형태로 정답을 반환하세요.",2,KMMLU-Train,Computer Science,"문제를 해결하기 위해 필요한 정보:  
인터넷에 접속된 호스트들은 IP(인터넷 주소)로 식별됩니다. 하지만, 동일 네트워크 내의 실제 데이터 전송(프레임 송수신)은 물리적인 MAC 주소를 사용하여 이루어집니다. 따라서, IP 주소를 가지고 통신할 때, 상대방의 MAC 주소를 알아내야만 실제 데이터 전송이 가능합니다. 이 때 필요한 것이 바로 인터넷 주소(IP Address)를 물리적 주소(MAC Address)로 변환해 주는 프로토콜입니다.

보기 해설:
1. IP(Internet Protocol): 네트워크 계층에서 논리적 주소 지정 및 라우팅을 담당합니다. MAC 주소 변환과 직접적인 관련이 없습니다.
2. ARP(Address Resolution Protocol): IP 주소를 해당하는 MAC 주소로 변환해 주는 프로토콜입니다. 즉, IP → MAC 변환에 사용됩니다.
3. DHCP(Dynamic Host Configuration Protocol): 호스트에게 동적으로 IP 주소나 기타 네트워크 설정 정보를 할당하는 프로토콜입니다.
4. RIP(Routing Information Protocol): 라우팅 정보를 다른 라우터에게 전달하여 경로 설정에 도움을 주는 라우팅 프로토콜입니다.

답 도출:
설명에서 요구하는 IP 주소를 MAC 주소로 변환하는 프로토콜은 ARP입니다.

정답:  
\boxed{2}"
"순차적인 주소지정 등에 유리하며, 주소지정에 레지스터 2개가 사용되는 방식은?
1. 간접 Addressing
2. 직접 Addressing
3. 색인 Addressing
4. 상대 Addressing

주어진 문제를 풀고 \boxed{N} 형태로 정답을 반환하세요.",3,KMMLU-Train,Computer Science,"문제를 분석해 보겠습니다.

질문:
순차적인 주소지정에 유리하며, 주소지정에 레지스터 2개가 사용되는 방식은?

각 선택지를 검토해 봅시다.

1. 간접 Addressing (Indirect Addressing)
- 주소는 메모리의 주소 부분이 가리키는 메모리 위치에 저장되어 있음. 보통 레지스터 2개를 쓰지 않습니다.

2. 직접 Addressing (Direct Addressing)
- 명령어에 명시된 주소로 바로 접근합니다. 레지스터 2개가 필요하지 않습니다.

3. 색인 Addressing (Indexed Addressing)
- 기본 주소(base address)와 색인(Register)에 저장된 값을 더해서 유효 주소를 얻는 방식입니다. 흔히 Base Register와 Index Register, 총 2개의 레지스터를 사용하기도 합니다. 
- 순차적(연속적인) 데이터의 처리(예: 배열 탐색)에 매우 적합합니다.

4. 상대 Addressing (Relative Addressing)
- 현재 명령어의 위치(Program Counter)와 명령어에 지정된 값을 더해서 실제 주소를 산출합니다. 주로 분기(branch) 명령에 사용되며, 레지스터 2개를 사용한다고 보기 어렵습니다.

결론:
- 색인 Addressing이 ""레지스터 2개(베이스 레지스터와 인덱스 레지스터)를 사용""하며 ""순차적인(연속적인) 메모리 접근에 유리""합니다.

따라서 정답은 3번입니다.

\boxed{3}"
